age,Occupation,purchase_1,purchase_2,purchase_3,purchase_4,purchase_5
33,4,118,3131,2160,7550,12756
57,1,1629,4094,1196,3761,1849
45,4,438,9481,929,14026,9329
21,12,2546,8770,1898,22383,6390
22,10,255,7495,1957,16232,9015
59,15,4990,5338,2357,8852,13202
62,13,1613,9674,1545,11202,12252
45,11,2982,3856,485,8967,2859
49,12,4243,5632,1507,3818,7586
66,1,3832,4876,360,9130,5020
52,16,2541,6729,352,13182,8680
20,13,3100,8407,520,5980,7237
51,3,3320,11,2253,18485,2235
55,20,3007,7415,654,6978,2651
47,2,1870,2922,1956,10712,4952
63,16,1561,3898,1724,775,14420
60,19,4639,168,1424,18393,4807
62,2,1347,3471,1128,4507,14290
58,10,4526,2794,493,11265,2134
63,16,2780,3823,2120,9289,1505
16,14,2481,1724,1603,7292,4511
25,20,951,4377,520,19670,4275
64,7,3032,2705,1269,4775,4223
60,20,3661,8,354,23567,8898
24,10,278,8377,1821,15567,11698
40,18,138,6459,1217,4353,6135
42,3,3086,2617,1432,15340,13610
35,15,1646,8017,1606,200,5673
35,19,2502,5466,1736,5456,9994
59,20,2867,6178,2150,16814,4884
56,4,2235,4691,1135,7584,1138
66,4,4470,4443,1476,2345,7591
48,10,73,6361,2286,24410,6952
37,11,2932,568,2456,2439,1020
47,16,854,8809,1362,19601,14996
26,15,55,4616,1139,20927,11560
38,2,3720,7201,1167,10026,9734
46,11,3975,6328,1014,24455,2389
43,9,1061,6374,716,16473,11034
49,8,2294,8871,2371,449,10867
21,20,2102,6420,214,20851,3779
38,18,1754,8503,586,1190,3495
51,1,3377,1588,1359,16040,9947
42,8,1480,2529,2275,6584,5923
50,13,2115,164,1104,15920,1746
62,18,4545,6199,103,13572,13488
54,18,943,7876,1606,5398,2695
29,3,3920,8218,124,16564,14677
63,8,2991,758,2357,9276,7215
48,12,4465,8349,1097,8725,9489
24,4,586,2625,1095,13807,4600
48,20,1612,5535,1884,6724,11094
16,12,2869,1180,191,23080,6013
61,2,3592,9632,1978,720,9912
37,18,692,6912,199,18922,8075
56,5,2005,2963,1657,2076,4909
66,11,4812,9826,1488,7577,10882
17,16,1282,589,1448,11738,12325
64,6,2785,3672,1591,21246,3916
58,6,2197,7863,2424,23158,10219
41,17,4857,5569,795,3826,5202
25,16,1798,8579,251,10357,2577
58,17,1455,7525,2438,3855,3252
57,7,3085,1081,1387,17787,2996
70,3,4789,6348,879,3183,13794
67,1,3429,8150,1475,24259,3548
28,4,4819,8941,1791,606,6435
26,5,3796,3204,309,12931,10147
24,16,1756,6868,817,14466,10941
56,1,3348,7598,825,24627,2517
44,1,3950,7427,1683,430,1612
68,7,1448,2202,1989,16713,13363
17,16,678,1758,1652,9258,1071
18,8,2928,2254,1464,10747,8607
59,1,3845,3137,1512,19803,12773
24,10,3641,7804,1781,15380,96
41,12,3889,1055,700,16586,8285
43,12,2162,406,2079,7088,8986
24,15,12,353,1455,14317,11340
33,14,1596,6478,1972,23683,10521
58,14,1432,1280,1202,20210,8890
55,20,1328,772,893,16102,924
65,3,3386,3063,656,4548,12068
52,5,2582,7626,961,16039,14978
41,12,2809,8751,2282,4025,11825
66,8,2850,9256,1215,10605,7532
58,14,1962,7987,1350,9092,9067
27,11,476,453,1962,5409,12047
27,4,3528,3342,802,14874,5031
46,12,2052,4549,1010,24425,2988
48,5,1271,9065,2311,24281,9103
33,12,2134,8007,650,18284,10742
57,4,4968,3401,2150,16618,5043
41,11,1758,7150,1205,3485,13164
61,3,2366,8880,596,9829,9676
34,9,3425,1523,792,20649,4214
18,12,96,4080,33,12152,1903
48,11,3990,7789,1409,12698,14348
19,15,1475,2894,1916,22883,9387
67,9,4495,4179,390,12326,8846
42,3,1888,7296,1795,4128,12133
46,10,3943,1917,2013,2396,11958
68,14,2245,6415,2133,10056,8132
41,8,1606,1350,895,11385,10316
34,2,575,9307,2413,7660,10633
18,16,1609,2152,1540,4484,3850
33,15,877,6188,2388,10649,8751
23,16,2970,5482,119,3178,6161
25,19,3346,5137,411,6872,1850
34,17,4575,6236,2293,7458,2858
25,7,3364,2288,2064,4311,12552
31,5,3331,5169,181,17790,3368
27,6,2073,7848,2154,8224,2435
27,20,2223,2662,1117,19871,13757
21,3,357,3379,1428,11299,6786
17,19,3753,4694,480,19858,13080
19,13,194,6258,649,4161,2211
55,1,3234,400,368,18564,14229
29,11,1965,5007,2207,17213,5365
47,2,295,6112,1965,7537,4157
61,15,4919,4427,1013,8136,3506
23,10,3304,2006,1622,21486,13319
68,13,2523,6844,1316,6,9350
38,16,1083,455,1857,22321,10593
67,15,1470,5235,1124,12057,12726
42,15,151,301,1025,15626,5471
44,9,4332,2942,1828,673,12324
48,18,75,8162,1876,6171,12768
30,2,3764,3115,248,17901,4476
44,18,4832,6036,2040,3187,12399
53,11,2980,3536,264,24349,229
32,8,512,2456,565,5628,14222
46,2,1242,3939,1977,16293,8001
22,15,1445,1014,1596,15506,3218
59,16,417,7459,2493,18301,10697
58,9,2183,4685,996,22199,7814
70,8,3025,6957,1187,1557,13218
44,16,3938,7381,999,450,7716
29,13,4499,374,1738,16933,10986
24,18,4189,3941,2303,14489,8925
56,15,3300,6691,1227,19938,14050
68,12,4992,4866,2026,13806,4298
16,12,3274,9806,237,8082,11276
32,15,158,1015,1398,5173,11160
57,12,2666,5375,673,17801,10598
55,14,3855,8755,5,5952,8058
21,11,444,4721,1294,3804,8627
25,11,2395,1669,2491,8929,7319
42,9,533,4998,1995,8444,4894
50,8,569,9746,1029,927,4159
56,15,3690,1938,2282,3003,9993
30,4,35,6918,1569,18424,11767
31,12,3860,8866,1967,7018,13966
47,11,2681,1692,2333,12436,13835
42,11,3284,7094,1707,14257,7175
28,9,1882,4272,107,5518,9338
20,16,4079,2950,325,23084,13977
51,1,4214,9623,472,16822,12579
32,13,3147,8455,1634,15668,3766
35,18,1677,531,2237,21181,6593
66,20,2380,2307,1219,10380,13914
46,8,2781,2075,290,19273,2857
40,4,1022,8046,2096,17674,173
65,2,3569,8255,251,20096,1621
54,5,2725,8050,1519,15396,7627
31,14,1763,7012,1817,8069,3218
66,15,1519,1040,2224,22531,7216
69,17,103,9650,445,20542,7226
47,13,1349,1534,1030,6005,5705
34,18,889,878,2237,1777,4622
61,14,3911,7577,1510,18758,5260
67,5,3597,4153,2348,20941,10814
70,1,2123,7154,2332,20658,4395
48,15,3026,1943,1098,13251,5608
32,10,4988,2657,1552,4937,8737
34,4,3382,5979,1036,21423,14666
49,11,2111,1872,1933,23132,12919
52,2,3716,5791,1485,14024,3652
59,18,3219,7326,1259,8010,6423
38,4,4152,1506,719,14458,5287
43,3,4219,9053,1825,2605,8939
40,8,1336,7101,1774,7837,2191
42,20,1163,7658,935,4662,10091
39,9,2728,1501,432,23674,553
60,1,815,5553,1051,10641,5896
24,10,3948,9076,282,17242,8991
24,14,3975,6666,1674,17054,1500
45,1,4859,7585,1350,19663,13591
18,3,3713,9632,2286,11414,10421
68,5,1260,6000,49,21632,5509
54,12,563,1,760,13633,7545
66,15,1634,5841,2290,7074,11987
45,20,2,9966,1240,15366,3721
42,12,1804,4623,592,3421,6742
36,10,1130,3035,2109,17333,7753
65,11,4289,5396,83,20210,10342
16,9,1769,4615,2423,18298,6855
61,19,4896,8817,659,8879,4783
48,20,3297,8296,792,1983,11276
21,15,914,9184,2471,24325,8296
66,7,3454,8093,1785,7305,9349
46,20,810,4549,757,10932,9390
47,1,2618,2021,1495,13298,7431
28,4,3518,2058,313,9248,6258
41,7,296,8965,2297,24166,2646
25,14,4674,2453,1298,7236,7789
31,11,4341,5300,1448,17586,2987
26,13,373,3896,2435,3244,3676
24,19,4945,4307,2135,24959,8963
40,1,208,7727,1003,4045,341
39,18,72,4240,2331,23522,12162
51,10,123,8387,787,1887,5744
42,10,2784,7800,1115,7881,8354
29,17,420,2404,2498,12943,11650
54,8,2837,7608,250,10369,1313
58,20,1684,127,1037,19119,4504
65,14,3687,5212,435,21952,9397
17,1,4162,1992,1975,24929,10969
47,19,1184,5607,96,18767,13187
58,4,806,7481,2428,11382,9736
50,4,1117,2329,1965,18421,13247
56,5,2668,153,1877,18964,4881
25,17,2534,3655,1923,20093,8514
40,19,1860,462,1674,9180,7942
52,14,2419,6978,61,12992,8455
19,4,2962,5598,2171,1214,5010
40,5,3065,7932,2211,8871,14708
47,15,1336,7620,1479,996,6772
16,12,1891,3353,514,2915,4668
38,4,3215,1141,633,22973,12364
44,18,2082,1682,1679,1383,3383
60,20,715,4854,1027,19457,8361
56,14,164,1214,1976,17039,11052
28,11,3801,2683,2064,15168,9460
21,18,2293,6466,1523,18065,915
51,5,2472,5793,1831,21665,2377
50,8,2042,6670,2052,12840,14516
45,13,4885,2199,1442,8871,812
26,7,1352,1568,1451,9292,3494
23,9,2002,1941,1191,3499,6495
48,14,4174,6780,496,11842,1512
55,9,4587,6677,455,7319,6588
33,15,1856,3763,319,9948,5384
54,11,2437,3305,491,16907,305
21,8,1748,9264,1098,23910,7506
25,3,2895,1943,1739,17452,14138
61,16,3513,4996,1688,4914,12391
45,19,1704,4147,119,13285,10394
30,11,1418,4899,38,11072,1194
16,5,4694,6032,1897,20722,10079
67,18,673,2519,1870,24907,1307
34,1,646,5254,1492,3367,10707
44,18,2927,4639,492,21215,4104
20,19,3778,6356,94,5823,6465
41,9,3019,2968,1841,2089,6059
67,8,2182,7631,2447,4108,12719
67,5,2970,9838,2460,460,10418
22,14,360,3176,2459,19039,1851
55,12,4631,4220,1886,3157,13465
56,19,1007,2207,165,5302,9720
55,16,521,4633,1972,13339,12015
19,14,4525,5693,800,16154,5402
30,20,4352,8431,1476,14520,376
49,8,1320,85,129,19726,5040
33,10,577,8878,1438,12318,12954
59,1,1370,2773,1163,10208,4609
25,11,2065,4960,563,3333,6266
23,3,1085,9245,1981,23527,10501
37,8,773,8387,2368,3921,79
59,10,2422,4402,546,23027,5551
16,6,2708,1352,128,328,3425
64,19,172,8562,2468,5904,7995
43,12,4274,6446,1417,23620,3262
54,14,3013,8162,1045,433,10709
30,18,2444,1884,2200,24594,11155
31,2,1461,1987,1550,19137,6407
44,18,1928,2040,1861,9721,149
48,1,2398,2447,399,9579,9469
29,9,1355,3327,1062,19694,9010
61,17,1996,5926,2342,19968,2141
69,8,266,4083,1505,6885,3603
43,5,3614,3394,1347,3263,11291
42,16,1470,911,337,11319,6851
50,4,4361,4742,1878,12720,3229
64,18,4914,582,1301,18020,1507
46,14,1486,9325,2500,23773,10484
30,9,3197,1686,2348,3287,1853
16,2,2923,4872,1566,23653,11730
20,19,2799,6866,1216,16017,4487
52,9,102,4317,411,23770,10969
16,12,313,3064,2212,4534,1274
17,9,2345,8010,135,8077,5090
53,9,2769,6656,2236,21064,1310
69,13,3098,7978,1516,908,2032
62,19,958,5759,837,12982,885
57,12,3368,5228,70,14624,1736
42,4,3029,6990,144,7220,10372
51,15,903,8131,2188,670,10505
59,6,3563,641,1765,13864,1326
30,16,4516,1357,136,3716,4241
27,2,3710,6087,1087,12533,2007
47,16,1756,1767,720,4866,989
23,10,1449,5709,343,17104,2662
30,7,2778,2177,2137,10050,413
41,13,1581,4020,556,14697,2185
18,11,3360,9273,878,21001,1340
69,12,2302,5217,2253,14750,3708
42,13,4114,8852,2157,15319,7886
40,10,4636,7857,834,2962,6170
26,9,60,823,2190,20132,10161
21,7,2634,6983,698,7328,9519
19,7,4864,1108,1529,1343,6522
60,4,1557,9309,1466,7836,7784
22,17,92,6465,1783,3506,742
50,6,4902,8079,207,4510,13896
62,4,4498,1287,516,5211,13838
21,9,630,3604,1099,16595,378
45,6,4004,2809,2298,4988,7926
34,6,1304,2686,97,1448,13926
58,4,2544,7184,1926,19210,1694
32,12,4912,7768,1951,22800,2040
53,20,4002,931,70,21894,10754
42,17,394,2899,1057,8930,11624
23,9,3985,2625,1538,10543,4968
45,10,3333,5508,2375,24437,12198
23,14,2,2123,1619,1513,13826
33,8,2654,1661,994,20804,11537
39,10,46,2486,2350,23241,8071
66,10,1796,6965,307,22021,7917
44,4,372,8114,1028,5959,12736
18,19,1673,1585,1964,5319,11858
43,9,1939,2394,343,7765,7388
43,18,4508,5781,2264,706,7881
21,7,4222,4028,266,11530,7277
17,9,75,9259,1719,2765,4188
62,12,4520,7293,1519,24038,9787
64,13,2952,8515,1259,17483,13669
55,8,1670,7006,356,22539,13164
70,17,4796,1008,1702,7367,2877
34,18,3593,6819,2351,19101,11437
25,19,4342,3319,751,15102,2802
69,8,219,872,204,14800,475
46,19,1536,1820,1988,2859,4084
34,15,395,4479,975,5852,706
65,9,3001,6410,1397,21732,4919
16,2,4820,4416,1398,13990,5649
33,7,610,8307,691,15915,4598
66,20,595,2518,2092,10116,9403
17,15,2228,3865,1745,11050,4839
21,9,2510,8421,1040,22601,8807
56,10,7,7267,1364,23078,11338
46,4,6,3022,1993,20202,8256
24,15,1946,4180,839,6311,13148
17,18,2910,9261,2157,23901,2988
35,9,627,6778,1227,24622,484
49,12,4353,3136,1342,12240,6524
33,17,4806,6171,1139,2936,13787
23,6,311,8447,1772,22518,10482
52,7,4224,7253,779,14704,4904
35,3,2587,6601,1046,10001,13104
49,6,3990,3224,932,12937,5793
53,7,2020,7759,1780,18446,5646
37,14,1483,2986,1130,2673,12447
18,3,4116,7643,917,2557,6431
32,17,659,9409,511,9100,4031
67,15,3522,9271,915,2193,10994
22,3,2447,2883,2078,7827,3584
23,3,3662,4495,1067,43,3044
31,15,3867,1668,1556,20056,9702
58,9,1614,1148,2374,21685,8204
37,11,3066,6339,1990,12233,807
37,7,2310,9662,943,21840,282
30,17,796,2522,683,15747,14582
33,19,4651,6247,121,6565,13830
30,10,541,5289,1273,22977,14124
50,11,1009,4036,1638,3842,14861
28,17,3807,4528,1345,473,4289
48,1,3757,256,986,11307,8690
43,6,811,7454,1511,12487,12069
31,11,3217,9423,1079,13961,6526
30,1,2744,6634,171,18646,9164
34,8,3565,8213,783,19537,13687
56,3,1511,9013,1125,7650,4068
62,3,245,4267,584,22384,1407
42,8,617,4592,2345,19245,10219
23,13,4557,4002,919,12078,7979
38,16,1538,9504,882,15332,1936
42,6,1949,2479,2244,4904,6276
31,15,885,9423,2346,24892,361
60,14,4571,6510,1160,15828,8149
50,19,4605,1204,1016,8623,7940
39,5,3798,4529,524,12893,4959
17,1,3390,306,263,17385,7892
38,1,4291,9586,967,6696,7393
23,5,1656,7077,1418,16297,14787
70,8,4266,5129,355,13645,6790
46,10,1889,4938,576,10196,726
50,17,1140,1209,1427,9062,288
17,2,3808,4988,1209,21,4020
37,2,2509,4330,213,16784,5135
58,6,202,6040,309,20839,3637
27,9,3529,2788,2345,8409,2428
60,11,4673,5947,1090,4896,9497
50,20,2722,6305,315,7642,4722
68,14,845,5517,1760,5359,3950
49,7,1229,9706,662,5145,7487
59,5,3464,2566,1189,1254,5677
25,9,916,4652,1267,10237,13571
43,17,1935,6293,491,889,972
31,16,221,8074,1969,17754,14379
22,12,4639,2929,2410,7604,8669
34,10,3341,2769,1385,21523,1607
56,4,3862,9586,1861,18339,2309
46,13,431,9439,2448,16617,4415
42,20,1975,8986,1989,12210,6406
23,13,1853,2652,858,22010,7325
68,4,619,4705,1182,24518,7531
62,2,641,2390,64,18433,1059
25,15,1896,8411,435,23741,6108
48,7,2524,1590,382,14333,6653
51,4,2844,2360,1863,3912,11187
43,15,4857,3813,605,11107,3750
25,3,2410,1990,2317,985,10167
67,19,2038,3978,1327,10848,5306
17,14,3190,2,2069,23969,6961
23,20,3114,6260,802,14247,3243
43,15,3905,8357,1669,16384,578
41,13,2432,8503,59,19017,12550
41,17,3567,5518,1485,20675,9198
66,9,3205,4499,2145,23513,6958
16,1,2270,9690,139,11581,12041
47,2,917,7846,288,2762,12958
64,13,1553,2279,1431,11760,2537
40,1,4307,2810,866,8088,4956
43,12,4838,1911,938,9891,13275
43,9,1087,2898,1408,2754,6594
61,2,1386,4811,24,943,14918
68,7,1495,7405,165,7198,90
59,14,3877,2176,908,4194,8928
24,16,1227,4529,921,5654,8875
46,16,3588,8522,2097,19134,615
44,19,813,3832,367,21652,3454
55,19,1358,3129,1127,5077,4843
47,17,2202,1044,1412,5005,4096
23,18,1724,3310,696,9880,6005
57,18,1035,9899,2280,5588,6408
52,15,2394,7119,2176,11039,1138
17,5,518,892,432,2815,26
25,5,3902,9380,922,21372,6121
46,4,1,8697,597,24133,10281
43,14,1277,6934,715,22052,1631
34,14,1502,9588,298,4444,5159
63,17,2801,2548,1406,10325,14881
70,5,4760,6553,414,2151,2416
18,19,4003,8702,155,18148,12866
39,20,326,2491,1072,11235,3464
40,9,1302,9037,1112,22474,994
46,13,1823,6644,1512,8776,10754
17,19,4519,7127,106,13986,1581
46,11,3889,5942,748,16972,1450
19,4,3748,6608,644,18176,2178
32,11,1277,5990,385,17295,10781
21,15,1731,4369,1799,11306,8919
20,13,3184,6654,1848,10431,14184
37,14,4650,3165,1155,20946,2204
48,17,4277,4477,1543,9275,4963
62,7,3115,1371,6,2587,8001
57,12,1818,9589,1904,20973,11112
51,12,884,2047,812,7215,2436
69,12,2486,7165,2009,10021,10186
56,17,2011,6812,2206,23989,10524
20,10,320,8367,94,12851,8680
63,7,327,3194,5,1456,10717
38,9,1682,7743,2322,21491,14115
55,12,2328,6344,1900,15921,2080
41,7,4342,3985,1771,7686,5072
54,4,2176,9546,1469,4170,11699
53,20,3334,2421,1741,14393,13860
61,13,3451,1268,2439,23057,1884
17,4,1604,1036,1218,13347,13857
61,4,4994,952,2380,1316,7292
23,12,688,4607,422,7977,444
17,15,2394,8170,1570,9262,5082
55,10,2516,862,1600,16655,2394
36,13,4613,1270,2290,3953,8137
47,16,487,364,2048,3696,1349
35,12,3298,5873,1359,7868,8009
63,15,3215,3324,336,12243,12889
47,6,160,72,240,6333,9422
48,5,2086,8269,1022,18657,6374
23,4,4151,4427,40,12797,4768
69,2,987,3394,1384,20677,12834
28,18,3874,8178,682,16789,2874
46,10,4963,8991,354,11846,11120
66,10,4959,8308,58,21981,11298
36,8,3586,426,2076,10653,1772
26,8,1600,1369,428,3449,4051
49,11,1044,8471,2065,8755,2754
16,4,4644,514,951,21526,13346
52,14,2478,9862,974,20968,2438
59,3,3297,8873,1375,20780,5384
36,14,3267,8080,731,17043,4061
24,10,4328,7898,1572,16892,1728
21,11,3060,2667,1378,13736,3562
46,13,13,4868,137,11812,6209
67,9,2112,6659,1557,22269,2269
61,5,1301,6914,1067,19286,1628
65,6,4207,3315,1646,8351,4299
35,19,4958,2655,1547,6279,238
62,13,4689,4664,1371,15816,10065
32,14,4965,5302,1502,24963,11405
25,10,1906,2107,689,15633,498
54,14,799,1807,1776,24021,6011
43,20,4397,8637,1422,8648,5818
43,3,4476,7544,1307,13954,610
21,12,4990,2701,2173,10686,14440
27,16,620,3521,2323,413,11962
61,2,4171,1015,490,19218,10638
51,18,4050,6127,19,11215,541
68,13,1829,3561,1258,14590,12644
38,18,4002,7861,780,5784,264
56,13,1038,2067,1288,20779,6726
48,13,141,3486,1394,15826,13033
21,1,295,7050,2069,24807,8151
59,8,3192,3016,1882,5774,9377
40,4,306,8442,1519,11646,9146
57,5,601,9064,2402,21553,14731
36,19,4859,7886,1309,2757,5827
52,5,1042,6437,1999,3302,4397
39,16,3013,2252,1163,15627,3091
33,10,1834,6566,1928,19812,3659
16,20,2955,6714,940,23584,4449
58,4,2376,8094,235,16083,5808
19,6,4300,1203,1150,23163,14037
42,9,1980,8826,714,9852,6242
31,10,4663,2737,2286,15098,525
58,12,4983,3704,1921,7426,13490
46,8,4615,3328,1611,1252,7903
20,11,360,9643,2440,13062,1916
50,10,490,9387,1458,16219,3161
62,14,2546,428,1639,22185,12358
42,1,4292,9395,2492,893,6277
54,18,3047,9070,671,7650,7039
43,14,2751,3681,1364,24401,11477
31,11,4049,604,1527,16485,4647
50,12,1453,8973,2017,19870,7087
30,5,4402,4887,1149,20918,7956
23,4,4867,3233,1264,180,8891
28,18,3544,5543,1158,2432,6253
50,7,2538,7790,2372,23957,11398
50,18,4387,2732,368,13200,8210
49,15,4910,2457,221,4081,4253
18,10,460,1138,1023,5036,6970
37,8,4878,969,1775,24508,10614
36,1,2204,7477,637,17178,6614
68,8,2628,6525,769,21465,14553
21,18,2006,8977,852,22173,9064
33,17,4901,112,1860,15713,5676
25,3,4702,6910,1385,23928,5831
69,17,4452,3265,1097,20595,8848
20,18,911,1416,1814,7546,643
48,13,3736,2442,308,22264,5517
45,17,3277,7606,275,14918,10979
67,19,3732,1467,585,24104,3667
68,18,400,9164,1671,23605,3298
69,11,4833,2469,1700,15588,3431
64,11,3443,4211,1440,12322,1207
34,5,2194,8220,45,16633,6094
61,10,4276,1295,656,17104,8423
55,6,4201,6218,1033,15047,12903
61,8,694,1067,439,5923,8522
65,5,4689,4381,2376,11978,5771
32,14,1793,4334,858,15788,8295
57,15,1125,4117,2494,18433,2027
33,19,2724,8868,1924,3065,2541
50,13,1832,2423,2471,17817,13411
69,12,1517,4574,1478,16634,8728
48,12,85,1555,1768,19916,13944
18,15,912,8831,924,3475,3221
70,11,890,5142,2264,22773,9511
70,13,3389,9061,1645,4834,8474
34,15,3214,2484,1912,8866,3783
54,17,1580,5848,1761,16343,8378
69,2,3298,3704,1611,17013,13584
43,18,666,3558,1456,15537,8151
69,9,4935,454,170,23898,9905
70,15,2614,4361,183,13791,1857
24,17,246,7312,2195,21377,14500
49,18,4963,7144,2295,21591,11728
23,18,3525,6780,621,18535,6265
60,15,58,2595,1572,20251,5454
50,14,2596,3171,2062,5981,9536
18,16,3733,851,1955,24005,5706
54,5,1451,3718,335,24560,714
27,16,2187,6367,2382,5487,9962
29,8,1618,685,2055,10719,11989
32,18,1563,834,1969,12488,2023
50,9,2118,160,2404,12510,9068
47,14,4319,1908,1017,21162,14069
29,6,1840,311,464,5507,1264
19,10,3516,2088,295,14059,9530
50,1,3461,7469,124,10997,7701
45,9,3229,2302,1276,16595,12633
16,2,3335,3623,1657,10433,6353
54,1,3223,8511,2146,17079,6553
17,15,2206,2599,2179,6144,3083
46,2,897,3123,256,9835,13825
36,20,1476,9583,40,23717,13206
25,2,4247,7045,968,783,14690
56,20,3428,3158,2050,487,9375
69,15,4218,3959,1240,13485,1300
53,14,1897,1886,1907,15871,10460
38,4,2398,9269,2184,1443,13538
62,18,111,5902,643,17252,2392
40,10,973,2625,346,21776,3231
57,12,306,5142,1359,1880,308
19,20,2892,4380,854,21158,12855
68,2,3523,441,67,16024,3781
23,18,4165,1085,1886,17635,8694
37,9,4601,769,670,7799,4608
19,12,1696,538,2385,21156,5841
38,20,2900,5164,883,14948,9812
29,14,163,2346,8,24138,4329
23,3,3309,7748,1753,18675,324
35,4,4165,6823,378,9698,6398
70,18,2152,2240,1398,19602,8526
34,8,3079,2669,1591,15426,7287
35,13,393,8399,1451,5589,7017
49,10,4254,495,2306,22131,1282
59,15,3370,8923,1611,24008,5955
23,19,3120,7088,23,866,285
30,18,3903,4641,2278,22723,869
51,6,1312,3368,1421,19000,5075
65,3,2657,2642,1732,7347,2243
29,9,2719,7242,1301,18100,719
69,9,1046,7484,1385,14388,824
45,20,3410,7764,2177,10310,1882
30,1,3517,2783,747,13575,13551
43,15,4807,4876,1616,2664,10009
67,1,1211,1271,1647,14268,3530
24,2,1389,8268,1867,4695,3142
67,12,128,6645,100,11437,12943
29,5,1020,7687,2409,776,582
61,14,2558,248,502,10681,7716
52,1,804,6713,7,17446,966
23,11,2757,9625,252,10813,12767
68,19,1173,5152,583,4995,10616
21,9,2918,100,269,6917,11563
16,15,737,939,1685,23219,7004
52,19,1164,3506,2374,5009,1130
17,7,3756,1185,1962,2210,5596
16,11,932,310,464,10693,13830
30,14,2304,2013,2199,7232,4441
28,10,4725,4268,1110,15097,12471
38,2,4285,5773,1299,14710,7932
37,13,1021,1861,845,3604,5315
63,15,606,5290,503,24921,5485
